segment_id,transcript,video_filename,tester_name
455,Possible thoughts you might have,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
456,Possible thoughts you might have,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
457,2 possible thoughts you might have,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
458,Heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
459,"When you see someone, you know",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
460,Or care about being hurt or harmed by their partner,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
461,"OK, um, that's just opened up in thoughts can be harm",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
462,End of list,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
463,"We'll let their partner make fun of them publicly, or you sense tension in their partner's comments, 14 or 14",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
464,"End of list, it can be hard to know what to do",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
465,You may feel it maybe has opened up a whole heap,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
466,Possible thoughts you might have,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
467,Heading level two,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
468,"When you see someone you know will care about being hurt or harmed by their partner or another family member, it can lead to a range of thoughts and emotions",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
469,"You might find yourself thinking, she must be doing something wrong to provoke his violence",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
470,"It's not just a family problem, family and domestic violence causes serious harm to adults and children",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
471,Surely the violence can't really be that serious,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
472,"Family and domestic violence involves a range of different behaviors, it does not have to be physical to be dangerous",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
473,Just because there's no physical abuse doesn't mean the risk of serious harm or even death is any lower,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
474,"Why don't they just leave? There are many reasons why it may be difficult for someone experiencing family and domestic violence to escape, including, I don't, yeah, I don't think I'd have too many of those thoughts",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
475,At least 11 items,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
476,"Bullet might be too dangerous to leave, and the bullet they hope the person using violence will change and the violence will stop",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
477,2 out of 11,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
478,"Will if they feel shame or embarrassment, 3 of 11",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
479,"Bullet they have been made to feel that the violence is their fault, 4 of 11, bullet, they have no access to money and no bullet, they are worried about people",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
480,"bullet, they believe that children need both parents, 7 of 1, bullet they fear a negative reaction from family",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
481,"re bullet, they may not",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
482,"Support is available or have had previous bad experiences with support services, including police and justice responses",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
483,"Bullet they may be afraid they will lose custody of their children, 10 and 11",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
484,Bullet they make end of list,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
485,This might be confusing for you as a friend or family member looking in and believing a person you care about is choosing to stay in a relationship with their partner is abusing them,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
486,Supporting a victim survivor to make their own decisions about how to create safety for themselves and slash all their children is an important way to help,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
487,Family and domestic violence specialist services can provide more information about this,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
488,"What if my friend, a victim survivor who is, what if my friend has children? A victim survivor who is experiencing family and domestic violence will usually be the expert in their own safety and the safety of their children",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
489,Yeah,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
490,Family and domestic violence involves coercive control and emotional and psychological abuse,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
491,This type of abuse may include the perpetrator threatening to stop the victim survivor from seeing their children,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
492,"Often when a person leaves a relationship where their partner is abusing them, this can be the most dangerous time for the victim survivor in it",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
493,"He's my friend, I don't think he would hurt anyone",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
494,Many perpetrators don't show signs of violence in their relationship just because you've never seen the abusive behavior doesn't mean it doesn't happen,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
495,Many abusers don't use physical violence to hurt their partner,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
496,"Using coercive control to scare, intimidate or isolate someone can seriously affect someone's mental and physical health",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
497,"The absence of physical violence does not mean a victim survivor is safe, and it does not mean the risk of serious harm or even death is any lower",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
498,"How can they care for someone who hurts them? So, I think, you know, this is really making it clear that just because, There's no signs of violence, or there, and there may indeed be no violence, um, that it's not incredibly",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
499,Wrong and dangerous for the person experiencing the situation,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
500,"Violent and abusive behaviors are usually a pattern, and they are mixed in with what can feel like loving or even safe",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
501,An important consideration is the victim survivor's level of fear,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
502,"Many victims, why don't they just tell someone? Some victim survivors, list 6 items",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
503,"or fear of being judged or blamed, 1 of 6",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
504,"So, at this point I'm wanting to jump to the section about what I can practically do",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
505,"How you can help, Heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
506,And thankfully that worked really well,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
507,"Let's jump to the next heading and, and here it is",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
508,"When someone close to you is experiencing family and domestic violence, how you talk and listen to them is very important",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
509,There are simple things you can do to make a big difference,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
510,"List 7 items, bullet express your concerns bullet and ask them if they're OK in a safe space",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
511,"Charli, you haven't seen to yourself lately",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
512,Is everything OK at home? Is there anything you want to talk about? One of 7,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
513,So,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
514,"Good practical ways of um how to engage with the person there, bullet bullet in the person and take their fears seriously",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
515,"This is important no matter what you think of the person who hurt them, 2 or 7",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
516,Yeah,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
517,"I think one of the concerns for a lot of people is probably that they aren't going to be believed, you know",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
518,That that you know they're going to be made to have felt that they're,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
519,They're not worthy of belief,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
520,"Bullet, listen, bullet without interrupting or judging",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
521,Help build a support system and encourage them to keep in regular contact 3 of 7,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
522,"Bullet understand bullet, but they may not be ready or it may not be safe to leave",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
523,"Don't try to force them to do what you think is best, 4 of 7",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
524,"Yeah, OK",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
525,Will it help them 57? Make a safety plan Making a safety plan,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
526,A link there with an appropriate help tip again,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
527,"Bullet, like transport, bullet help explore options bullet bullet, like transport, childcare, appointments are offering a safe place to stay or to keep important documents or possessions",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
528,There are specialist family and domestic violence support services who can help you create a safety plan 557,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
529,OK,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
530,Bullet help explore options bullet,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
531,You or the person you are supporting can call family and domestic,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
532,"Yeah, I hadn't thought that that would be a thing, but, yeah, of course it is",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
533,Helplines and services,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
534,"Again, to the family and domestic violence helplines and support services, I think I really quite quickly would want to speak to someone about the situation, um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
535,This information is all,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
536,"Good though, um, and would answer a lot of the questions, but I think I'd like to actually have, A conversation with another human about the situation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
537,To get advice specific to your situation,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
538,Bullet respectful of the knowledge and understanding that the victim survivor has about their own situation,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
539,The end of list,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
540,Try to avoid heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
541,"OK, good",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
542,"And yeah, as I said earlier, this is, I'm glad that this section is here as well",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
543,Things to avoid when talking to a friend or family member experiencing domestic violence,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
544,"List 6 items, bullet judgment or criticism bullet, this may make them feel isolated, making them too afraid or ashamed to talk about the abuse, one of 6",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
545,"Um, bullet blaming bullet, the person experiencing the violence, bullet judgment or criticism bullet, this may make them feel",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
546,"Judgment and criticism, I think",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
547,It'd be good to have that a little bit more,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
548,Um,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
549,"What that could look like, because I think, you know, sometimes in a conversation you can be judgmental judgmental or, Accidentally criticize without even really being aware that you're doing it, maybe, bullet blaming bullet, the person experiencing the violence",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
550,"Violence is never OK, let them know that the abuse is not their fault, and everyone deserves to be treated with respect, 2 or 6",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
551,Absolutely,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
552,Bullet making excuses bullet for the perpetrator,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
553,"Don't blame alcohol, drugs, or mental health issues for his choice to use violent and abusive behavior, 3 of 6",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
554,"Yeah, it's no excuse bullet pressuring bullet them to leave the relationship and avoid telling them what they should do, 4 of 6",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
555,"Bullet making negative comments, bullet about her partner, this can make them feel more isolated and judged and may discourage them from sharing more information, 556",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
556,"Um, Yeah, again, this is really good information, I think it",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
557,"Bullet, don't give up on the bullet",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
558,Seeing someone you care about staying in a relationship where their partner is abusing them can be difficult,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
559,"There are many reasons a victim's survivor does not leave, including that it might be unsafe to leave",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
560,"Remind them you care about them and they're there to support them, 6 of 6",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
561,"Yeah, it's that unconditional sort of love and support, like",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
562,Acknowledging,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
563,"That's my gorgeous baby there, um, acknowledging that, um, they aren't necessarily in a position yet to be able to leave the relationship, but to remind that you are there",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
564,End of list,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
565,"Download the fact sheet on how to help someone experiencing fact sheet, coercive control, how to help someone important in list eight items, bullet based on the 2021, 2022 personal safety survey over one of eight",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
566,List eight items,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
567,"Important information to fact sheet coercive control, how to help someone",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
568,"So a takeaway sort of document there um yeah I think in terms of next steps and pathways, this is really clear again um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
569,"Links to numbers, again I'd like to see a number like front and center page",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
570,Bullet help helplines and services,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
571,Family and domestic violence helplines and support services,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
572,Yeah,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
573,"I like that all these links have help tags as well, it's really good, um, but",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
574,"I don't, yeah, I guess it depends if there is an official WA number",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
575,I don't know,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
576,"Um, let's just click on that",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
577,Hey family and domestic violence helplines and support services web,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
578,Family and domestic violence 24 hour helplines heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
579,WA police heading level 20 yeah,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
580,"List two items, bulletin and emergency dial 1 of 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
581,"Search for family and domestic violence services near you, Heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
582,VI is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
583,Has developed a service directory that enables you to search via service type and location,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
584,"It includes information about family and domestic violence services, including crisis accommodation, counseling, place services for Aboriginal and Torres Strait Islander legal services, Heading levels, list 4 items",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
585,Bullet 10 4,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
586,VIN is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
587,"Bullet, a not for profit organization that assists Aboriginals",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
588,VIN is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
589,"Again, I don't know what that's called",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
590,Link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
591,"We have this, any, any external link",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
592,This item has no help tag,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
593,"Um, not any, but a lot of these external links that I've seen are not",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
594,"Uh, titled, I don't know where the link's gonna take me, other than somewhere external",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
595,So I don't know the name of this particular service here,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
596,"Legal services, heading level 3",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
597,Services for Aboriginal and Torris,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
598,"Search for family and domestic WA police heading 24 hour helplines, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
599,"If it's not an emergency and you need support, you can call these numbers 24 hours a day, 7 days a week",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
600,"If you are assisting someone who does not speak English, first call the Translating and Interpreting Service",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
601,Ts on 3 list 7107,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
602,Women's domestic violence helpline,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
603,"Bullet, provide bullet 207",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
604,"Bullet provides support for all Western Australians, including women, with or without children who are experiencing family and domestic violence in Western Australia, including referrals to women's refuges",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
605,Phone 1-800-007-339,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
606,"Starus helpline is operated by Department of Communities, and your call will be answered by a child protection worker",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
607,We are here to help one of seven,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
608,"So maybe, and this is maybe the number that I'd like to see more prominently 207",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
609,Men's domestic violence helpline,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
610,Bullet provides information and referrals to men who are concerned about their violent and abusive behaviors and for male victims of family and domestic violence in Western Australia,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
611,Phone 1800-00-599,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
612,Star this helpline is operated by Departments of Communities and your call will be answered by a child protection worker,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
613,We are here to help,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
614,"It could be good also if these links were clickable, like the numbers",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
615,"Maybe they would be on the phone, um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
616,All 3 of link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
617,"And is external an external link that I don't know what it is, a national telephone and online counseling and referral service, phone 1-800-737-48407",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
618,Link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
619,"And that seems to be a problem with all, well, at least a lot of the external links",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
620,"In terms of the content itself though, I think it's, it's been, yeah, again, easy to understand, easy to",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
621,Like guide you in helping you know that there's a problem and um some good practical steps where where I expected to find them,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
622,"Um, and so there's some guidance on how to interact with the person",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
623,Who you're concerned about,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
624,"We must, we must, room share toolbar, window, system dialogue, record to this computer",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
625,"Safari, Safari, HTTPS College",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
626,"Um, this might be quite a quick task, um, empty group",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
627,"So I've clicked on the file, the, um, the PDF",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
628,Page one containing,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
629,"And Empty group, page one containing in page one containing content page one containing empty group",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
630,Page one containing empty group,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
631,"Page one containing page one containing out of my content, close button, page one containing",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
632,So,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
633,"It's not the sort of file I would keep, um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
634,"Yeah, I've got no access to the the content in here at all",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
635,"Uh, it might be something I could use an app on my phone to try and do some OCR",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
636,Um,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
637,"Uh Let's see, Phil",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
638,Map status myth Dropbox 50 OCR59 VOCR,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
639,The OCR selected,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
640,"Menu, menu, presets, submit settings, updates, submennu, quick command, presets, submit settings, submennu",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
641,Safari HTTPS colon www,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
642,wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
643,gov,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
644,"org/system/file/2025-02/FTV coercive control, how to help 0 PDF window, page one containing finished scanning Safari window",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
645,"Uh-huh Object, object, object, object, object object object, object, object, object",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
646,Object on object on object object on object object object on object object object object object object object,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
647,"Object, object, object",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
648,"Yeah, so I'm not getting any of the information here, um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
649,It's also the sort of thing that I might send to upload to chat GPT um to try and find the information that's in here um,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
650,"My inclination probably would be that it's the same information as was uh on the website, just in a in a downloadable takeaway takeawayable in a in a in a in a in a concise fact sheet",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
651,"Um, so I'd probably just ignore the document entirely uh and go back to the website",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
652,"So yeah, I can't comment on the contents of the document at all, so I can't",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
653,"Close button, page one containing in page one containing content is empty",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
654,"In page one, close button, minimize button",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
655,"It's probably just close button, interact with the close, close",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
656,Picture into page one containing close button,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
657,Doesn't work for me anyway,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
658,"We must, we must room share tool record to this computer",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
659,"Safari, safari, family and domestic violence vertical line, WA government window",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
660,"OK, so here on this site, um, I'm not sure what it is yet",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
661,Family and domestic violence hitting level one,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
662,Information and support for Western Australians heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
663,"Family and domestic understand family and domestic violence, how to help someone get help and support, and find out how to stay safe",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
664,"OK, so yeah, obviously a site, uh, a page to help you understand what it is, how to stay safe yourself and how to get support",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
665,"Last updated, the night quick exit region",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
666,Quick exit,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
667,"Or press ESC key, end of quick exit in an emergency, or if you or someone you know is in immediate danger, Women's domestic Violence Helpline, 1800-007339",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
668,Good,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
669,Men's domestic violence help 1008 VIN is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
